,score_name,pitch_name,pitch_onset,pitch_offset
73,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,A,59,60
74,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F,60 1/2,61 1/4
75,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,E,61 1/4,61 1/2
76,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F,61 1/2,61 3/4
77,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G,61 3/4,62
78,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F,62,63 1/4
79,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,E,63 1/4,63 1/2
80,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F,63 1/2,63 3/4
81,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G,63 3/4,64
82,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,B-,64,64 1/4
83,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G,64,64 1/4
84,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C,65,65 1/3
85,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,E,65,65 1/3
86,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C#,65 1/3,65 2/3
87,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F,65 1/3,65 2/3
88,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,D,65 2/3,66
89,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F#,65 2/3,66
90,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,B-,66,66 1/4
91,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G,66,66 1/4
92,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C,67,67 1/3
93,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,E,67,67 1/3
94,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C#,67 1/3,67 2/3
95,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F,67 1/3,67 2/3
96,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,D,67 2/3,68
97,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F#,67 2/3,68
98,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G,68,68 1/3
99,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C,68,68 1/3
100,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,E,68,68 1/3
101,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G,68,68 1/3
102,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G,68 1/3,68 2/3
103,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C,68 1/3,68 2/3
104,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,E,68 1/3,68 2/3
105,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G,68 1/3,68 2/3
106,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F#,68 2/3,69
107,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,B,68 2/3,69
108,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,E-,68 2/3,69
