,score_name,pitch_name,pitch_onset,pitch_offset
138,Prélude XII - (,C#,39,39 1/4
139,Prélude XII - (,F#,39,39 1/4
140,Prélude XII - (,B-,39,39 1/4
141,Prélude XII - (,C,39 1/2,39 3/4
142,Prélude XII - (,D,39 1/2,39 3/4
143,Prélude XII - (,F#,39 1/2,39 3/4
144,Prélude XII - (,A,39 1/2,39 3/4
145,Prélude XII - (,D,39 1/2,39 3/4
146,Prélude XII - (,D,40 1/2,40 3/4
147,Prélude XII - (,E,40 1/2,40 3/4
148,Prélude XII - (,A,40 3/4,41
149,Prélude XII - (,B,40 3/4,41
150,Prélude XII - (,D,41,41 1/4
151,Prélude XII - (,E,41,41 1/4
152,Prélude XII - (,A,41 1/4,41 1/2
153,Prélude XII - (,B,41 1/4,41 1/2
154,Prélude XII - (,D,41 1/2,41 3/4
155,Prélude XII - (,E,41 1/2,41 3/4
156,Prélude XII - (,A,41 3/4,42
157,Prélude XII - (,B,41 3/4,42
158,Prélude XII - (,D,42,42 1/4
159,Prélude XII - (,E,42,42 1/4
160,Prélude XII - (,A,42 1/4,42 1/2
161,Prélude XII - (,B,42 1/4,42 1/2
162,Prélude XII - (,D,42 1/2,42 3/4
163,Prélude XII - (,E,42 1/2,42 3/4
164,Prélude XII - (,A,42 3/4,43
165,Prélude XII - (,B,42 3/4,43
166,Prélude XII - (,D,43,43 1/4
167,Prélude XII - (,E,43,43 1/4
168,Prélude XII - (,B,43 1/2,44 1/4
169,Prélude XII - (,D,43 1/2,44 1/4
170,Prélude XII - (,E,43 1/2,44 1/4
171,Prélude XII - (,G,43 1/2,44 1/4
172,Prélude XII - (,E,44 1/4,44 1/2
173,Prélude XII - (,D,44 1/2,44 3/4
174,Prélude XII - (,E,44 3/4,45
175,Prélude XII - (,G,45,45 1/4
176,Prélude XII - (,E,45 1/4,45 1/2
177,Prélude XII - (,D,45 1/2,45 3/4
178,Prélude XII - (,B,45 3/4,46
179,Prélude XII - (,G,46,46 1/4
180,Prélude XII - (,E,46 1/4,46 1/2
181,Prélude XII - (,D,46 1/2,46 3/4
182,Prélude XII - (,E,46 3/4,47
183,Prélude XII - (,G,47,47 1/4
184,Prélude XII - (,C,47 1/2,48
185,Prélude XII - (,E,47 1/2,48
186,Prélude XII - (,G,48 1/2,49 1/2
187,Prélude XII - (,A,48 1/2,49 1/2
188,Prélude XII - (,G,49 1/2,51
189,Prélude XII - (,A,49 1/2,51
190,Prélude XII - (,C,51,51 1/4
191,Prélude XII - (,E,51,51 1/4
192,Prélude XII - (,G,51 1/2,51 3/4
193,Prélude XII - (,A,51 1/2,51 3/4
194,Prélude XII - (,D,51 1/2,51 3/4
195,Prélude XII - (,F#,51 1/2,51 3/4
196,Prélude XII - (,G,52,52 1/4
197,Prélude XII - (,A,52,52 1/4
198,Prélude XII - (,C,52,52 1/4
199,Prélude XII - (,E,52,52 1/4
200,Prélude XII - (,G,52 1/2,52 3/4
201,Prélude XII - (,A,52 1/2,52 3/4
202,Prélude XII - (,D,52 1/2,52 3/4
203,Prélude XII - (,F#,52 1/2,52 3/4
204,Prélude XII - (,G,53,53 1/4
205,Prélude XII - (,A,53,53 1/4
206,Prélude XII - (,C,53,53 1/4
207,Prélude XII - (,E,53,53 1/4
208,Prélude XII - (,G,53 1/2,53 3/4
209,Prélude XII - (,A,53 1/2,53 3/4
210,Prélude XII - (,D,53 1/2,53 3/4
211,Prélude XII - (,F#,53 1/2,53 3/4
212,Prélude XII - (,G,54,54 1/4
213,Prélude XII - (,A,54,54 1/4
214,Prélude XII - (,C,54,54 1/4
215,Prélude XII - (,E,54,54 1/4
216,Prélude XII - (,F#,54 1/2,54 3/4
217,Prélude XII - (,G#,54 3/4,55
218,Prélude XII - (,B-,55,56
219,Prélude XII - (,G,56 1/4,56 1/2
220,Prélude XII - (,E-,56 1/2,56 3/4
221,Prélude XII - (,F,56 3/4,57
222,Prélude XII - (,G,57,57 1/4
223,Prélude XII - (,B-,57 1/4,57 1/2
224,Prélude XII - (,C,57 1/2,57 3/4
225,Prélude XII - (,E-,57 3/4,58
226,Prélude XII - (,D,58,58 1/4
227,Prélude XII - (,G#,58,58 1/4
228,Prélude XII - (,D,58,58 1/4
229,Prélude XII - (,D,58 1/4,58 1/2
230,Prélude XII - (,G#,58 1/4,58 1/2
231,Prélude XII - (,D,58 1/4,58 1/2
232,Prélude XII - (,D,58 1/2,58 3/4
233,Prélude XII - (,D,58 1/2,58 3/4
234,Prélude XII - (,E-,58 3/4,59
235,Prélude XII - (,E-,58 3/4,59
236,Prélude XII - (,C,59,59 1/4
