,score_name,pitch_name,pitch_onset,pitch_offset
0,images_2_3_(c)galimberti,F#,0,1/4
1,images_2_3_(c)galimberti,A,1/4,1/2
2,images_2_3_(c)galimberti,C#,1/4,1/2
3,images_2_3_(c)galimberti,A,1/2,3/4
4,images_2_3_(c)galimberti,C#,1/2,3/4
5,images_2_3_(c)galimberti,A,3/4,1
6,images_2_3_(c)galimberti,C#,3/4,1
7,images_2_3_(c)galimberti,A,1,1 1/4
8,images_2_3_(c)galimberti,C#,1,1 1/4
9,images_2_3_(c)galimberti,A,1 1/4,1 1/2
10,images_2_3_(c)galimberti,C#,1 1/4,1 1/2
11,images_2_3_(c)galimberti,A,1 1/2,1 3/4
12,images_2_3_(c)galimberti,C#,1 1/2,1 3/4
13,images_2_3_(c)galimberti,A,1 3/4,2
14,images_2_3_(c)galimberti,C#,1 3/4,2
15,images_2_3_(c)galimberti,A,2,2 1/4
16,images_2_3_(c)galimberti,C#,2,2 1/4
17,images_2_3_(c)galimberti,A,2 1/4,2 1/2
18,images_2_3_(c)galimberti,C#,2 1/4,2 1/2
19,images_2_3_(c)galimberti,A,2 1/2,2 3/4
20,images_2_3_(c)galimberti,C#,2 1/2,2 3/4
21,images_2_3_(c)galimberti,A,2 3/4,3
22,images_2_3_(c)galimberti,C#,2 3/4,3
23,images_2_3_(c)galimberti,F#,3,3 1/4
24,images_2_3_(c)galimberti,A,3 1/4,3 1/2
25,images_2_3_(c)galimberti,C#,3 1/4,3 1/2
26,images_2_3_(c)galimberti,A,3 1/2,3 3/4
27,images_2_3_(c)galimberti,C#,3 1/2,3 3/4
28,images_2_3_(c)galimberti,A,3 3/4,4
29,images_2_3_(c)galimberti,C#,3 3/4,4
30,images_2_3_(c)galimberti,A,4,4 1/4
31,images_2_3_(c)galimberti,C#,4,4 1/4
32,images_2_3_(c)galimberti,A,4 1/4,4 1/2
33,images_2_3_(c)galimberti,C#,4 1/4,4 1/2
34,images_2_3_(c)galimberti,A,4 1/2,4 3/4
35,images_2_3_(c)galimberti,C#,4 1/2,4 3/4
36,images_2_3_(c)galimberti,A,4 3/4,5
37,images_2_3_(c)galimberti,C#,4 3/4,5
38,images_2_3_(c)galimberti,A,5,5 1/4
39,images_2_3_(c)galimberti,C#,5,5 1/4
40,images_2_3_(c)galimberti,A,5 1/4,5 1/2
41,images_2_3_(c)galimberti,C#,5 1/4,5 1/2
42,images_2_3_(c)galimberti,A,5 1/2,5 3/4
43,images_2_3_(c)galimberti,C#,5 1/2,5 3/4
44,images_2_3_(c)galimberti,A,5 3/4,6
45,images_2_3_(c)galimberti,C#,5 3/4,6
46,images_2_3_(c)galimberti,F#,6,6 1/4
47,images_2_3_(c)galimberti,A,6 1/4,6 1/2
48,images_2_3_(c)galimberti,C#,6 1/4,6 1/2
49,images_2_3_(c)galimberti,A,6 1/2,6 3/4
50,images_2_3_(c)galimberti,C#,6 1/2,6 3/4
51,images_2_3_(c)galimberti,A,6 3/4,7
52,images_2_3_(c)galimberti,C#,6 3/4,7
53,images_2_3_(c)galimberti,A,7,7 1/4
54,images_2_3_(c)galimberti,A,7 1/4,7 1/2
55,images_2_3_(c)galimberti,C#,7 1/4,7 1/2
56,images_2_3_(c)galimberti,A,7 1/2,7 3/4
57,images_2_3_(c)galimberti,C#,7 1/2,7 3/4
58,images_2_3_(c)galimberti,A,7 3/4,8
59,images_2_3_(c)galimberti,C#,7 3/4,8
60,images_2_3_(c)galimberti,A,8,8 1/4
61,images_2_3_(c)galimberti,C#,8,8 1/4
62,images_2_3_(c)galimberti,A,8 1/4,8 1/2
63,images_2_3_(c)galimberti,C#,8 1/4,8 1/2
64,images_2_3_(c)galimberti,A,8 1/2,8 3/4
65,images_2_3_(c)galimberti,C#,8 1/2,8 3/4
66,images_2_3_(c)galimberti,A,8 3/4,9
